epoch,train_error,val_error
0,0.721088,0.595238
1,0.721088,0.595238
2,0.721088,0.595238
3,0.721088,0.595238
4,0.707483,0.595238
5,0.707483,0.595238
6,0.707483,0.595238
7,0.700680,0.571429
8,0.700680,0.571429
9,0.693878,0.571429
10,0.693878,0.547619
11,0.673469,0.547619
12,0.666667,0.547619
13,0.653061,0.547619
14,0.639456,0.547619
15,0.625850,0.523810
16,0.612245,0.523810
17,0.605442,0.476190
18,0.578231,0.452381
19,0.564626,0.452381
20,0.564626,0.500000
21,0.544218,0.500000
22,0.544218,0.452381
23,0.537415,0.452381
24,0.537415,0.476190
25,0.523810,0.428571
26,0.517007,0.428571
27,0.523810,0.428571
28,0.530612,0.428571
29,0.517007,0.428571
30,0.517007,0.428571
31,0.523810,0.428571
32,0.523810,0.452381
33,0.537415,0.452381
34,0.537415,0.452381
35,0.564626,0.476190
36,0.571429,0.476190
37,0.591837,0.476190
38,0.591837,0.476190
39,0.598639,0.500000
40,0.598639,0.500000
41,0.632653,0.523810
42,0.632653,0.523810
43,0.646259,0.523810
44,0.646259,0.547619
45,0.646259,0.547619
46,0.659864,0.571429
47,0.666667,0.571429
48,0.666667,0.595238
49,0.666667,0.642857
50,0.687075,0.666667
51,0.693878,0.690476
52,0.700680,0.690476
53,0.700680,0.690476
54,0.707483,0.690476
55,0.707483,0.714286
56,0.714286,0.714286
57,0.714286,0.714286
58,0.714286,0.714286
59,0.714286,0.714286
60,0.714286,0.714286
61,0.721088,0.714286
62,0.727891,0.714286
63,0.727891,0.714286
64,0.734694,0.714286
65,0.734694,0.714286
66,0.734694,0.714286
67,0.734694,0.714286
68,0.734694,0.738095
69,0.734694,0.738095
70,0.734694,0.738095
71,0.734694,0.738095
72,0.734694,0.738095
73,0.734694,0.738095
74,0.734694,0.738095
75,0.734694,0.738095
76,0.734694,0.738095
77,0.734694,0.738095
78,0.741497,0.738095
79,0.741497,0.738095
80,0.741497,0.738095
81,0.741497,0.738095
82,0.741497,0.738095
83,0.741497,0.738095
84,0.741497,0.738095
85,0.741497,0.738095
86,0.741497,0.738095
87,0.741497,0.738095
88,0.741497,0.738095
89,0.741497,0.738095
90,0.741497,0.738095
91,0.741497,0.738095
92,0.741497,0.738095
93,0.741497,0.738095
94,0.741497,0.738095
95,0.748299,0.738095
96,0.748299,0.738095
97,0.748299,0.738095
98,0.755102,0.738095
99,0.755102,0.738095
100,0.755102,0.738095
101,0.761905,0.738095
102,0.761905,0.738095
103,0.761905,0.738095
104,0.761905,0.738095
105,0.761905,0.738095
106,0.761905,0.738095
107,0.761905,0.738095
108,0.761905,0.738095
109,0.761905,0.738095
110,0.761905,0.738095
111,0.761905,0.738095
112,0.761905,0.738095
113,0.761905,0.738095
114,0.761905,0.738095
115,0.761905,0.738095
116,0.761905,0.738095
117,0.761905,0.738095
118,0.761905,0.738095
119,0.761905,0.738095
120,0.761905,0.738095
121,0.761905,0.738095
122,0.761905,0.738095
123,0.761905,0.738095
124,0.761905,0.738095
125,0.761905,0.738095
126,0.761905,0.738095
127,0.761905,0.738095
128,0.761905,0.738095
129,0.761905,0.738095
130,0.761905,0.738095
131,0.761905,0.738095
132,0.761905,0.738095
133,0.761905,0.738095
134,0.761905,0.738095
135,0.761905,0.738095
136,0.761905,0.738095
137,0.761905,0.738095
138,0.761905,0.738095
139,0.761905,0.738095
140,0.761905,0.738095
141,0.761905,0.738095
142,0.761905,0.738095
143,0.761905,0.738095
144,0.761905,0.738095
145,0.761905,0.738095
146,0.761905,0.738095
147,0.761905,0.738095
148,0.761905,0.738095
149,0.761905,0.738095
150,0.761905,0.738095
151,0.761905,0.738095
152,0.761905,0.738095
153,0.761905,0.738095
154,0.761905,0.738095
155,0.761905,0.738095
156,0.761905,0.738095
157,0.761905,0.738095
158,0.761905,0.738095
159,0.761905,0.738095
160,0.761905,0.738095
161,0.761905,0.738095
162,0.761905,0.738095
163,0.761905,0.738095
164,0.761905,0.738095
165,0.761905,0.738095
166,0.761905,0.738095
167,0.761905,0.738095
168,0.761905,0.738095
169,0.761905,0.738095
170,0.761905,0.738095
171,0.761905,0.738095
172,0.761905,0.738095
173,0.761905,0.738095
174,0.761905,0.738095
175,0.761905,0.738095
176,0.761905,0.738095
177,0.761905,0.738095
178,0.761905,0.738095
179,0.761905,0.738095
180,0.761905,0.738095
181,0.761905,0.738095
182,0.755102,0.738095
183,0.755102,0.738095
184,0.755102,0.738095
185,0.755102,0.738095
186,0.755102,0.738095
187,0.755102,0.738095
188,0.755102,0.738095
189,0.755102,0.738095
190,0.748299,0.738095
191,0.748299,0.738095
192,0.748299,0.738095
193,0.748299,0.738095
194,0.748299,0.738095
195,0.748299,0.738095
196,0.748299,0.738095
197,0.748299,0.738095
198,0.748299,0.738095
199,0.748299,0.738095
200,0.748299,0.738095
201,0.748299,0.738095
202,0.748299,0.738095
203,0.748299,0.738095
204,0.748299,0.738095
205,0.748299,0.738095
206,0.748299,0.738095
207,0.748299,0.738095
208,0.748299,0.738095
209,0.748299,0.738095
210,0.748299,0.738095
211,0.748299,0.738095
212,0.748299,0.738095
213,0.748299,0.738095
214,0.748299,0.738095
215,0.748299,0.738095
216,0.748299,0.738095
217,0.748299,0.738095
218,0.748299,0.738095
219,0.748299,0.738095
220,0.748299,0.738095
221,0.748299,0.738095
222,0.748299,0.738095
223,0.748299,0.738095
224,0.748299,0.738095
225,0.748299,0.738095
226,0.748299,0.738095
227,0.748299,0.738095
228,0.748299,0.738095
229,0.748299,0.738095
230,0.748299,0.738095
231,0.748299,0.738095
232,0.748299,0.738095
233,0.748299,0.738095
234,0.748299,0.738095
235,0.748299,0.738095
236,0.748299,0.738095
237,0.748299,0.738095
238,0.748299,0.738095
239,0.748299,0.738095
240,0.748299,0.738095
241,0.748299,0.738095
242,0.748299,0.738095
243,0.748299,0.738095
244,0.748299,0.738095
245,0.748299,0.738095
246,0.748299,0.738095
247,0.748299,0.738095
248,0.748299,0.738095
249,0.748299,0.738095
250,0.748299,0.738095
251,0.748299,0.738095
252,0.748299,0.738095
253,0.748299,0.738095
254,0.748299,0.738095
255,0.748299,0.738095
256,0.748299,0.738095
257,0.748299,0.738095
258,0.748299,0.738095
259,0.741497,0.738095
260,0.741497,0.738095
261,0.741497,0.738095
262,0.741497,0.738095
263,0.741497,0.738095
264,0.741497,0.738095
265,0.741497,0.738095
266,0.741497,0.738095
267,0.741497,0.738095
268,0.741497,0.738095
269,0.741497,0.738095
270,0.741497,0.738095
271,0.741497,0.738095
272,0.741497,0.738095
273,0.741497,0.738095
274,0.734694,0.738095
275,0.734694,0.738095
276,0.734694,0.738095
277,0.734694,0.738095
278,0.734694,0.738095
279,0.734694,0.738095
280,0.734694,0.738095
281,0.734694,0.738095
282,0.734694,0.738095
283,0.734694,0.738095
284,0.734694,0.738095
285,0.734694,0.738095
286,0.734694,0.738095
287,0.734694,0.738095
288,0.734694,0.738095
289,0.734694,0.738095
290,0.734694,0.738095
291,0.734694,0.738095
292,0.734694,0.738095
293,0.734694,0.738095
294,0.734694,0.738095
295,0.734694,0.738095
296,0.734694,0.738095
297,0.734694,0.738095
298,0.734694,0.738095
299,0.734694,0.738095
300,0.734694,0.738095
301,0.734694,0.738095
302,0.734694,0.738095
303,0.734694,0.738095
304,0.734694,0.738095
305,0.734694,0.738095
306,0.734694,0.738095
307,0.734694,0.738095
308,0.734694,0.738095
309,0.734694,0.738095
310,0.734694,0.738095
311,0.734694,0.738095
312,0.734694,0.738095
313,0.734694,0.738095
314,0.734694,0.738095
315,0.734694,0.738095
316,0.734694,0.738095
317,0.734694,0.738095
318,0.734694,0.738095
319,0.734694,0.738095
320,0.734694,0.738095
321,0.734694,0.738095
322,0.734694,0.738095
323,0.734694,0.738095
324,0.734694,0.738095
325,0.734694,0.738095
326,0.734694,0.738095
327,0.734694,0.738095
328,0.734694,0.738095
329,0.734694,0.738095
330,0.734694,0.738095
331,0.734694,0.738095
332,0.734694,0.738095
333,0.734694,0.738095
334,0.734694,0.738095
335,0.734694,0.738095
336,0.727891,0.738095
337,0.727891,0.738095
338,0.727891,0.738095
339,0.727891,0.738095
340,0.727891,0.738095
341,0.727891,0.738095
342,0.727891,0.738095
343,0.727891,0.738095
344,0.727891,0.738095
345,0.727891,0.738095
346,0.727891,0.738095
347,0.727891,0.738095
348,0.727891,0.738095
349,0.727891,0.738095
350,0.727891,0.738095
351,0.727891,0.738095
352,0.727891,0.738095
353,0.727891,0.738095
354,0.727891,0.738095
355,0.727891,0.738095
356,0.721088,0.738095
357,0.721088,0.738095
358,0.721088,0.738095
359,0.721088,0.738095
360,0.721088,0.738095
361,0.721088,0.738095
362,0.721088,0.738095
363,0.721088,0.738095
364,0.721088,0.738095
365,0.721088,0.738095
366,0.721088,0.738095
367,0.721088,0.738095
368,0.721088,0.738095
369,0.721088,0.738095
370,0.721088,0.738095
371,0.721088,0.738095
372,0.721088,0.738095
373,0.721088,0.738095
374,0.721088,0.738095
375,0.721088,0.738095
376,0.721088,0.738095
377,0.721088,0.738095
378,0.721088,0.738095
379,0.721088,0.738095
380,0.721088,0.738095
381,0.721088,0.738095
382,0.721088,0.738095
383,0.721088,0.738095
384,0.721088,0.738095
385,0.721088,0.738095
386,0.721088,0.738095
387,0.721088,0.738095
388,0.721088,0.738095
389,0.721088,0.738095
390,0.721088,0.738095
391,0.721088,0.738095
392,0.721088,0.738095
393,0.721088,0.738095
394,0.721088,0.738095
395,0.721088,0.738095
396,0.721088,0.738095
397,0.721088,0.738095
398,0.721088,0.738095
399,0.721088,0.738095
400,0.721088,0.738095
401,0.721088,0.738095
402,0.721088,0.738095
403,0.721088,0.738095
404,0.721088,0.738095
405,0.721088,0.738095
406,0.721088,0.738095
407,0.721088,0.738095
408,0.721088,0.738095
409,0.721088,0.738095
410,0.721088,0.738095
411,0.721088,0.738095
412,0.721088,0.738095
413,0.721088,0.738095
414,0.721088,0.738095
415,0.721088,0.738095
416,0.721088,0.738095
417,0.721088,0.738095
418,0.721088,0.738095
419,0.721088,0.738095
420,0.721088,0.738095
421,0.721088,0.738095
422,0.721088,0.738095
423,0.721088,0.738095
424,0.721088,0.738095
425,0.721088,0.738095
426,0.721088,0.738095
427,0.721088,0.738095
428,0.714286,0.738095
429,0.714286,0.738095
430,0.714286,0.738095
431,0.714286,0.738095
432,0.714286,0.738095
433,0.714286,0.738095
434,0.714286,0.738095
435,0.714286,0.738095
436,0.714286,0.738095
437,0.714286,0.738095
438,0.714286,0.738095
439,0.714286,0.738095
440,0.714286,0.738095
441,0.714286,0.738095
442,0.714286,0.738095
443,0.714286,0.738095
444,0.714286,0.738095
445,0.714286,0.738095
446,0.714286,0.738095
447,0.714286,0.738095
448,0.714286,0.738095
449,0.714286,0.738095
450,0.714286,0.738095
451,0.714286,0.738095
452,0.714286,0.714286
453,0.714286,0.714286
454,0.714286,0.714286
455,0.714286,0.714286
456,0.714286,0.714286
457,0.714286,0.714286
458,0.714286,0.714286
459,0.714286,0.714286
460,0.714286,0.714286
461,0.714286,0.714286
462,0.714286,0.714286
463,0.714286,0.714286
464,0.714286,0.714286
465,0.714286,0.714286
466,0.714286,0.714286
467,0.714286,0.714286
468,0.714286,0.714286
469,0.714286,0.714286
470,0.714286,0.714286
471,0.714286,0.714286
472,0.714286,0.714286
473,0.714286,0.714286
474,0.714286,0.714286
475,0.714286,0.714286
476,0.714286,0.714286
477,0.714286,0.714286
478,0.714286,0.714286
479,0.714286,0.714286
480,0.714286,0.714286
481,0.714286,0.714286
482,0.714286,0.714286
483,0.714286,0.714286
484,0.714286,0.714286
485,0.714286,0.714286
486,0.714286,0.714286
487,0.714286,0.714286
488,0.714286,0.714286
489,0.714286,0.714286
490,0.714286,0.714286
491,0.714286,0.714286
492,0.714286,0.714286
493,0.714286,0.714286
494,0.714286,0.714286
495,0.714286,0.714286
496,0.707483,0.714286
497,0.707483,0.714286
498,0.707483,0.714286
499,0.707483,0.714286
500,0.707483,0.714286
501,0.707483,0.714286
502,0.707483,0.714286
503,0.707483,0.714286
504,0.707483,0.714286
505,0.707483,0.714286
506,0.707483,0.714286
507,0.707483,0.714286
508,0.707483,0.714286
509,0.707483,0.714286
510,0.707483,0.714286
511,0.707483,0.714286
512,0.707483,0.714286
513,0.707483,0.714286
514,0.707483,0.714286
515,0.707483,0.714286
516,0.707483,0.714286
517,0.707483,0.714286
518,0.707483,0.714286
519,0.707483,0.714286
520,0.707483,0.714286
521,0.707483,0.714286
522,0.707483,0.714286
523,0.707483,0.714286
524,0.707483,0.690476
525,0.707483,0.690476
526,0.707483,0.690476
527,0.707483,0.690476
528,0.707483,0.690476
529,0.707483,0.690476
530,0.707483,0.690476
531,0.707483,0.690476
532,0.707483,0.690476
533,0.707483,0.690476
534,0.707483,0.690476
535,0.707483,0.690476
536,0.707483,0.690476
537,0.707483,0.690476
538,0.707483,0.690476
539,0.707483,0.690476
540,0.707483,0.690476
541,0.707483,0.690476
542,0.707483,0.690476
543,0.707483,0.690476
544,0.707483,0.690476
545,0.707483,0.690476
546,0.707483,0.690476
547,0.707483,0.690476
548,0.700680,0.690476
549,0.700680,0.690476
550,0.700680,0.690476
551,0.700680,0.690476
552,0.700680,0.690476
553,0.700680,0.690476
554,0.700680,0.690476
555,0.700680,0.690476
556,0.700680,0.690476
557,0.700680,0.690476
558,0.700680,0.690476
559,0.700680,0.690476
560,0.700680,0.690476
561,0.700680,0.690476
562,0.700680,0.690476
563,0.700680,0.690476
564,0.700680,0.690476
565,0.693878,0.690476
566,0.693878,0.690476
567,0.693878,0.690476
568,0.693878,0.690476
569,0.693878,0.690476
570,0.693878,0.690476
571,0.693878,0.690476
572,0.693878,0.690476
573,0.693878,0.690476
574,0.693878,0.690476
575,0.693878,0.690476
576,0.693878,0.690476
577,0.693878,0.690476
578,0.693878,0.690476
579,0.693878,0.690476
580,0.693878,0.690476
581,0.693878,0.690476
582,0.693878,0.690476
583,0.693878,0.690476
584,0.693878,0.690476
585,0.693878,0.690476
586,0.693878,0.690476
587,0.693878,0.690476
588,0.693878,0.690476
589,0.693878,0.690476
590,0.693878,0.690476
591,0.693878,0.690476
592,0.693878,0.690476
593,0.693878,0.690476
594,0.693878,0.690476
595,0.693878,0.666667
596,0.693878,0.666667
597,0.693878,0.666667
598,0.693878,0.666667
599,0.693878,0.666667
600,0.693878,0.666667
601,0.693878,0.666667
602,0.693878,0.666667
603,0.693878,0.666667
604,0.693878,0.666667
605,0.693878,0.666667
606,0.693878,0.666667
607,0.693878,0.666667
608,0.693878,0.666667
609,0.693878,0.666667
610,0.693878,0.666667
611,0.693878,0.666667
612,0.693878,0.642857
613,0.693878,0.642857
614,0.693878,0.642857
615,0.693878,0.642857
616,0.693878,0.642857
617,0.693878,0.642857
618,0.693878,0.642857
619,0.693878,0.642857
620,0.693878,0.642857
621,0.693878,0.642857
622,0.693878,0.642857
623,0.693878,0.642857
624,0.693878,0.642857
625,0.693878,0.642857
626,0.693878,0.642857
627,0.693878,0.642857
628,0.693878,0.642857
629,0.693878,0.642857
630,0.693878,0.642857
631,0.693878,0.642857
632,0.693878,0.642857
633,0.693878,0.642857
634,0.693878,0.642857
635,0.693878,0.642857
636,0.693878,0.642857
637,0.693878,0.642857
638,0.693878,0.642857
639,0.693878,0.642857
640,0.693878,0.642857
641,0.693878,0.642857
642,0.693878,0.642857
643,0.693878,0.642857
644,0.693878,0.642857
645,0.687075,0.642857
646,0.687075,0.642857
647,0.687075,0.642857
648,0.687075,0.642857
649,0.687075,0.642857
650,0.687075,0.642857
651,0.687075,0.642857
652,0.687075,0.642857
653,0.687075,0.642857
654,0.687075,0.642857
655,0.687075,0.642857
656,0.687075,0.642857
657,0.687075,0.642857
658,0.687075,0.642857
659,0.687075,0.642857
660,0.687075,0.642857
661,0.687075,0.642857
662,0.687075,0.642857
663,0.687075,0.642857
664,0.687075,0.642857
665,0.687075,0.642857
666,0.687075,0.642857
667,0.687075,0.642857
668,0.687075,0.642857
669,0.687075,0.642857
670,0.687075,0.642857
671,0.687075,0.642857
672,0.687075,0.642857
673,0.687075,0.642857
674,0.687075,0.642857
675,0.687075,0.642857
676,0.687075,0.642857
677,0.687075,0.642857
678,0.687075,0.642857
679,0.687075,0.642857
680,0.687075,0.642857
681,0.687075,0.642857
682,0.687075,0.642857
683,0.687075,0.642857
684,0.687075,0.642857
685,0.687075,0.642857
686,0.687075,0.642857
687,0.687075,0.642857
688,0.687075,0.642857
689,0.687075,0.642857
690,0.687075,0.642857
691,0.687075,0.642857
692,0.687075,0.642857
693,0.687075,0.642857
694,0.687075,0.642857
695,0.687075,0.642857
696,0.687075,0.642857
697,0.687075,0.642857
698,0.687075,0.642857
699,0.687075,0.642857
700,0.687075,0.642857
701,0.687075,0.642857
702,0.687075,0.642857
703,0.687075,0.642857
704,0.687075,0.642857
705,0.687075,0.642857
706,0.687075,0.642857
707,0.687075,0.642857
708,0.687075,0.642857
709,0.687075,0.642857
710,0.687075,0.642857
711,0.687075,0.642857
712,0.687075,0.642857
713,0.680272,0.642857
714,0.680272,0.642857
715,0.680272,0.642857
716,0.680272,0.642857
717,0.680272,0.642857
718,0.680272,0.642857
719,0.680272,0.642857
720,0.680272,0.642857
721,0.680272,0.642857
722,0.680272,0.642857
723,0.680272,0.642857
724,0.680272,0.642857
725,0.680272,0.642857
726,0.680272,0.642857
727,0.680272,0.642857
728,0.680272,0.642857
729,0.680272,0.642857
730,0.680272,0.642857
731,0.680272,0.642857
732,0.680272,0.642857
733,0.680272,0.642857
734,0.680272,0.642857
735,0.680272,0.642857
736,0.680272,0.642857
737,0.680272,0.642857
738,0.680272,0.642857
739,0.680272,0.642857
740,0.680272,0.642857
741,0.680272,0.642857
742,0.680272,0.642857
743,0.680272,0.642857
744,0.680272,0.642857
745,0.680272,0.642857
746,0.680272,0.642857
747,0.680272,0.642857
748,0.680272,0.642857
749,0.680272,0.642857
750,0.680272,0.619048
751,0.680272,0.619048
752,0.687075,0.619048
753,0.687075,0.619048
754,0.687075,0.619048
755,0.687075,0.619048
756,0.687075,0.619048
757,0.687075,0.619048
758,0.687075,0.619048
759,0.687075,0.619048
760,0.687075,0.619048
761,0.687075,0.619048
762,0.687075,0.619048
763,0.687075,0.619048
764,0.687075,0.619048
765,0.687075,0.619048
766,0.687075,0.619048
767,0.687075,0.619048
768,0.687075,0.619048
769,0.687075,0.619048
770,0.687075,0.619048
771,0.687075,0.619048
772,0.687075,0.619048
773,0.687075,0.619048
774,0.687075,0.619048
775,0.687075,0.619048
776,0.687075,0.619048
777,0.687075,0.619048
778,0.687075,0.619048
779,0.687075,0.619048
780,0.687075,0.619048
781,0.687075,0.619048
782,0.687075,0.619048
783,0.687075,0.619048
784,0.687075,0.619048
785,0.687075,0.619048
786,0.687075,0.619048
787,0.687075,0.619048
788,0.687075,0.619048
789,0.687075,0.619048
790,0.687075,0.619048
791,0.687075,0.619048
792,0.687075,0.619048
793,0.687075,0.619048
794,0.687075,0.619048
795,0.687075,0.619048
796,0.687075,0.619048
797,0.687075,0.619048
798,0.687075,0.619048
799,0.687075,0.619048
800,0.687075,0.619048
801,0.687075,0.619048
802,0.687075,0.619048
803,0.687075,0.619048
804,0.687075,0.619048
805,0.680272,0.619048
806,0.680272,0.619048
807,0.680272,0.619048
808,0.680272,0.619048
809,0.680272,0.619048
810,0.680272,0.619048
811,0.680272,0.619048
812,0.680272,0.619048
813,0.680272,0.619048
814,0.680272,0.619048
815,0.680272,0.619048
816,0.680272,0.619048
817,0.680272,0.619048
818,0.680272,0.619048
819,0.680272,0.619048
820,0.680272,0.619048
821,0.680272,0.619048
822,0.680272,0.619048
823,0.680272,0.619048
824,0.680272,0.619048
825,0.680272,0.619048
826,0.680272,0.619048
827,0.680272,0.619048
828,0.680272,0.619048
829,0.680272,0.619048
830,0.680272,0.619048
831,0.680272,0.619048
832,0.680272,0.619048
833,0.680272,0.619048
834,0.680272,0.619048
835,0.680272,0.619048
836,0.680272,0.619048
837,0.680272,0.619048
838,0.680272,0.619048
839,0.680272,0.619048
840,0.680272,0.619048
841,0.680272,0.619048
842,0.680272,0.619048
843,0.680272,0.619048
844,0.680272,0.619048
845,0.680272,0.619048
846,0.680272,0.619048
847,0.680272,0.619048
848,0.680272,0.619048
849,0.680272,0.619048
850,0.680272,0.619048
851,0.680272,0.619048
852,0.680272,0.619048
853,0.680272,0.619048
854,0.680272,0.619048
855,0.680272,0.619048
856,0.680272,0.619048
857,0.680272,0.619048
858,0.680272,0.619048
859,0.680272,0.619048
860,0.680272,0.619048
861,0.680272,0.619048
862,0.680272,0.619048
863,0.680272,0.619048
864,0.680272,0.619048
865,0.680272,0.619048
866,0.680272,0.619048
867,0.680272,0.619048
868,0.680272,0.619048
869,0.680272,0.619048
870,0.680272,0.619048
871,0.680272,0.619048
872,0.680272,0.619048
873,0.680272,0.619048
874,0.680272,0.619048
875,0.680272,0.619048
876,0.680272,0.619048
877,0.680272,0.619048
878,0.680272,0.619048
879,0.680272,0.619048
880,0.680272,0.619048
881,0.673469,0.619048
882,0.673469,0.619048
883,0.673469,0.619048
884,0.673469,0.619048
885,0.673469,0.619048
886,0.673469,0.619048
887,0.673469,0.619048
888,0.673469,0.619048
889,0.673469,0.619048
890,0.673469,0.619048
891,0.673469,0.619048
892,0.673469,0.619048
893,0.673469,0.619048
894,0.673469,0.619048
895,0.673469,0.619048
896,0.673469,0.619048
897,0.673469,0.619048
898,0.673469,0.619048
899,0.673469,0.619048
900,0.673469,0.619048
901,0.673469,0.619048
902,0.673469,0.619048
903,0.673469,0.619048
904,0.673469,0.619048
905,0.673469,0.619048
906,0.673469,0.619048
907,0.673469,0.619048
908,0.673469,0.619048
909,0.673469,0.619048
910,0.673469,0.619048
911,0.673469,0.619048
912,0.673469,0.619048
913,0.673469,0.619048
914,0.673469,0.619048
915,0.673469,0.619048
916,0.673469,0.619048
917,0.673469,0.619048
918,0.673469,0.619048
919,0.673469,0.619048
920,0.673469,0.619048
921,0.673469,0.619048
922,0.673469,0.619048
923,0.673469,0.619048
924,0.673469,0.619048
925,0.673469,0.619048
926,0.673469,0.619048
927,0.673469,0.619048
928,0.673469,0.619048
929,0.673469,0.619048
930,0.673469,0.619048
931,0.673469,0.619048
932,0.673469,0.619048
933,0.673469,0.619048
934,0.673469,0.619048
935,0.673469,0.619048
936,0.673469,0.619048
937,0.673469,0.619048
938,0.673469,0.619048
939,0.673469,0.619048
940,0.673469,0.619048
941,0.673469,0.619048
942,0.673469,0.619048
943,0.673469,0.619048
944,0.673469,0.619048
945,0.673469,0.619048
946,0.673469,0.619048
947,0.673469,0.619048
948,0.673469,0.619048
949,0.673469,0.619048
950,0.673469,0.619048
951,0.673469,0.619048
952,0.673469,0.619048
953,0.673469,0.619048
954,0.673469,0.619048
955,0.673469,0.619048
956,0.673469,0.619048
957,0.673469,0.619048
958,0.673469,0.619048
959,0.673469,0.619048
960,0.673469,0.619048
961,0.673469,0.619048
962,0.673469,0.619048
963,0.673469,0.619048
964,0.673469,0.619048
965,0.673469,0.619048
966,0.673469,0.619048
967,0.673469,0.619048
968,0.673469,0.619048
969,0.673469,0.619048
970,0.673469,0.619048
971,0.673469,0.619048
972,0.673469,0.619048
973,0.673469,0.619048
974,0.673469,0.619048
975,0.673469,0.619048
976,0.673469,0.619048
977,0.673469,0.619048
978,0.673469,0.619048
979,0.673469,0.619048
980,0.673469,0.619048
981,0.673469,0.619048
982,0.673469,0.619048
983,0.673469,0.619048
984,0.673469,0.619048
985,0.673469,0.619048
986,0.673469,0.619048
987,0.673469,0.619048
988,0.673469,0.619048
989,0.673469,0.619048
990,0.673469,0.619048
991,0.673469,0.619048
992,0.673469,0.619048
993,0.673469,0.619048
994,0.673469,0.619048
995,0.673469,0.619048
996,0.673469,0.619048
997,0.673469,0.619048
998,0.673469,0.619048
999,0.673469,0.619048
1000,0.673469,0.619048
1001,0.673469,0.619048
1002,0.673469,0.619048
1003,0.673469,0.619048
1004,0.673469,0.619048
1005,0.673469,0.619048
1006,0.673469,0.619048
1007,0.673469,0.595238
1008,0.673469,0.595238
1009,0.673469,0.595238
1010,0.673469,0.595238
1011,0.673469,0.595238
1012,0.673469,0.595238
1013,0.673469,0.595238
1014,0.673469,0.595238
1015,0.673469,0.595238
1016,0.673469,0.595238
1017,0.673469,0.595238
1018,0.673469,0.595238
1019,0.673469,0.595238
1020,0.673469,0.595238
1021,0.673469,0.595238
1022,0.673469,0.595238
